question,label
 بااوج خیل از توابع بخش چه کسی در استان مازندران ایران روستایی است : عباس آباد شهرستان تنکابن ,-1
 بااوج خیل از توابع بخش عباس آباد شهرستان تنکابن در کجا روستایی است : استان مازندران ایران,-1
سیارک ۱۷ هفدهمین سیارک کشف شده است که در ۱۷ آوریل ۱۸۵۲ و در دوسلدورف کشف شد. قدر مطلق سیارک برابر۷ ۷۶ است.,1
جابوز، روستایی از توابع بخش ششطراز شهرستان خلیل آباد در استان خراسان رضوی ایران است. ,1
 چه کسی از توابع بخش ششطراز شهرستان خلیل آباد در استان خراسان رضوی ایران روستایی است : جابوز ,-1
 جابوز از توابع بخش ششطراز شهرستان کجا در استان خراسان رضوی ایران روستایی است : خلیل آباد ,-1
 جابوز از توابع بخش ششطراز شهرستان خلیل آباد در کجا روستایی است : استان خراسان رضوی ایران,-1
میرزا حسن تبریزی مشهور بهر شدیه از پیشقدمان نهضت فرهنگی ایران در سده قبل بود. ,1
 چه کسی مشهور بهر شدیه از پیشقدمان نهضت فرهنگی ایران قبل بود : میرزا حسن تبریزی ,-1
 میرزا حسن تبریزی مشهور چه کسی از پیشقدمان نهضت فرهنگی ایران قبل بود : بهر شدیه ,-1
 میرزا حسن تبریزی مشهور بهر شدیه از پیشقدمان نهضت فرهنگی کجا قبل بود : ایران ,-1
 چه کسی مشهور در سده قبل بود : میرزا حسن تبریزی,1
روستایی است از توابع بخش چاپشلو و در ۴۸ کیلومتری جنوب شهرستان درگز و پشت گردنه الله اکبر در خراسان رضوی واقع گردیده است. ,1
 شناسه فعل از توابع بخش چاپشلو و در ۴۸ کیلومتری کجا و پشت گردنه الله اکبر در خراسان رضوی واقع گردیده است روستایی است : جنوب شهرستان درگز ,-1
 شناسه فعل از توابع بخش چاپشلو و در ۴۸ کیلومتری جنوب شهرستان درگز و پشت کجا الله اکبر در خراسان رضوی واقع گردیده است روستایی است : گردنه ,-1
 شناسه فعل از توابع بخش چاپشلو و در ۴۸ کیلومتری جنوب شهرستان درگز و پشت گردنه الله چه کسی در خراسان رضوی واقع گردیده است روستایی است : اکبر ,-1
 شناسه فعل از توابع بخش چاپشلو و در ۴۸ کیلومتری جنوب شهرستان درگز و پشت گردنه الله اکبر در کجا رضوی واقع گردیده است روستایی است : خراسان ,-1
 شناسه فعل در کجا واقع گردیده است : خراسان رضوی,-1
شهر خارتسیزک در استان دونتسک در کشور اوکراین واقع شده است. ,1
 کجا در کشور اوکراین واقع شده است : شهر خارتسیزک ,1
 شهر خارتسیزک در کشور کجا واقع شده است : اوکراین,1
ذالکه فرج اله منتظری، روستایی از توابع بخش ماهیدشت شهرستان کرمانشاه در استان کرمانشاه ایران است. ,1
 ذالکه چه کسی از توابع بخش ماهیدشت شهرستان کرمانشاه در استان کرمانشاه ایران روستایی است : فرج اله منتظری ,-1
 ذالکه فرج اله منتظری از توابع بخش ماهیدشت شهرستان کجا در استان کرمانشاه ایران روستایی است : کرمانشاه ,-1
 ذالکه فرج اله منتظری از توابع بخش ماهیدشت شهرستان کرمانشاه در استان کجا روستایی است : کرمانشاه ایران,-1
رمینور یار کوچک با مخفف یک گام مینور بر پایه نتر است. ,1
 چه کسی یار کوچک با مخفف یک گام مینور بر پایه نتر است : رمینور,-1
زابک شهری در کراپینا زاگریه کشور کرواسی است که جمعیت آن در سال ۲۰۱۱ میلادی۸ ۹۰۲ نفر بوده است. ,1
 زاب‌ک شهری در کراپینا زاگریه کشور کجا است : کرواسی,-1
سابمارین کلاس اوزوشی یک کلاس از زیردریایی است که طول آن ۷۲۰ متر می باشد.,1
صابون، در شیمی، نمک یک اسید چرب است.,1
طاق رزاله محمدآقا، روستایی از توابع بخش معمولان شهرستان پل دختر در استان لرستان ایران است. ,1
 شهرستان پل دختر در کجا است : استان لرستان ایران ,1
 طاق چه کسی از توابع بخش معمولان شهرستان پل دختر در استان لرستان ایران روستایی است : رزاله محمدآقا ,-1
 طاق رزاله محمدآقا از توابع بخش معمولان شهرستان پل دختر در کجا روستایی است : استان لرستان ایران,-1
قتل با مرگ فیلمی آمریکایی در سبک معمایی و کمدی به کارگردانی رابرت مور است که در سال ۱۹۷۶ منتشر شد. ,1
 قتل در سبک معمایی و کمدی به کارگردانی چه کسی است : رابرت مور ,1
 قتل با مرگ فیلمی کجا است : آمریکایی,1
باب اینزوورث سیاست مدار اهل بریتانیا است. ,1
 باب چه کسی سیاست مدار اهل بریتانیا است : اینزوورث,-1
ثامر سبهان العلی الحمود السبهان متولد ۱۹۶۷ در شهر ریاض عربستان است. ,1
 شناسه فعل در شهر کجا متولد ۱۹۶۷ است : ریاض عربستان,-1
پستان دو یا چند غده بزرگ بر سینه جانوران پستاندار است که نزد زن ها بزرگتر است و از آن شیر برای بچه می تراود.,1
رئیس هیات موسس و امناء دانشگاه آزاد اسلامی با صدور پیامی درگذشت والده ریاست دانشگاه آزاد اسلامی را تسلیت گفت. ,1
 رئیس چه کسی و امناء دانشگاه آزاد اسلامی ریاست دانشگاه آزاد اسلامی را تسلیت گفت : هیات موسس ,-1
 رئیس هیات موسس کجا دانشگاه آزاد اسلامی ریاست دانشگاه آزاد اسلامی را تسلیت گفت : و امناء ,-1
 رئیس هیات موسس و امناء کجا را تسلیت گفت : دانشگاه آزاد اسلامی ریاست دانشگاه آزاد اسلامی ,-1
 رئیس چه کسی و امناء دانشگاه آزاد اسلامی با صدور پیامی درگذشت : هیات موسس ,-1
 رئیس هیات موسس کجا دانشگاه آزاد اسلامی با صدور پیامی درگذشت : و امناء ,-1
 رئیس هیات موسس و امناء کجا با صدور پیامی درگذشت : دانشگاه آزاد اسلامی,-1
جانشین فرمانده کل سپاه پاسداران گفت: حمایت معنوی خود را از مردم مظلوم و مسلمان یمن آشکارا اعلام می‌کنیم. ,1
 جانشین فرمانده کل کجا حمایت معنوی خود را از مردم مظلوم و مسلمان یمن آشکارا اعلام می‌کنیم گفت : سپاه پاسداران,1
آلیمیا در کجا واقعا شده؟,1
کجا در اسپانیا با جمعیت ۲۴ ۲۶۶ نفر است که در گالیسیا واقع شده است؟,1
